lat,lon,first_crossing_year
64.55497382198953,218.75,2039.0
64.55497382198953,220.0,2039.0
64.55497382198953,221.25,2039.0
64.55497382198953,222.5,2048.0
64.55497382198953,223.75,2048.0
64.55497382198953,225.0,2048.0
64.55497382198953,226.25,2048.0
64.55497382198953,227.5,2038.0
64.55497382198953,228.75,2038.0
64.55497382198953,230.0,2038.0
64.55497382198953,231.25,2038.0
64.55497382198953,232.5,2038.0
64.55497382198953,233.75,2045.0
64.55497382198953,235.0,2045.0
64.55497382198953,236.25,2045.0
64.55497382198953,237.5,2040.0
64.55497382198953,238.75,2040.0
64.55497382198953,240.0,2040.0
64.55497382198953,241.25,2040.0
64.55497382198953,242.5,2040.0
64.55497382198953,243.75,2040.0
64.55497382198953,245.0,2040.0
64.55497382198953,246.25,2040.0
64.55497382198953,247.5,2040.0
64.55497382198953,248.75,2040.0
64.55497382198953,250.0,2040.0
64.55497382198953,251.25,2040.0
64.55497382198953,252.5,2040.0
64.55497382198953,253.75,2036.0
64.55497382198953,255.0,2036.0
64.55497382198953,256.25,2036.0
64.55497382198953,257.5,2036.0
64.55497382198953,258.75,2036.0
64.55497382198953,260.0,2036.0
64.55497382198953,261.25,2036.0
64.55497382198953,262.5,2036.0
64.55497382198953,263.75,2036.0
64.55497382198953,265.0,2036.0
64.55497382198953,266.25,2036.0
64.55497382198953,267.5,2036.0
64.55497382198953,268.75,2036.0
64.55497382198953,270.0,2035.0
64.55497382198953,271.25,2036.0
64.55497382198953,272.5,2036.0
64.55497382198953,273.75,2036.0
64.55497382198953,275.0,2036.0
64.55497382198953,276.25,2036.0
64.55497382198953,277.5,2036.0
64.55497382198953,278.75,2036.0
64.55497382198953,280.0,2036.0
64.55497382198953,281.25,2036.0
64.55497382198953,282.5,2036.0
64.55497382198953,283.75,2036.0
64.55497382198953,285.0,2036.0
64.55497382198953,286.25,2036.0
64.55497382198953,287.5,2036.0
64.55497382198953,288.75,2036.0
64.55497382198953,290.0,2036.0
64.55497382198953,291.25,2036.0
64.55497382198953,292.5,2036.0
64.55497382198953,293.75,2036.0
64.55497382198953,295.0,2036.0
64.55497382198953,296.25,2036.0
64.55497382198953,297.5,2036.0
64.55497382198953,298.75,2036.0
64.55497382198953,300.0,2036.0
64.55497382198953,301.25,2039.0
64.55497382198953,302.5,2048.0
64.55497382198953,303.75,2050.0
64.55497382198953,305.0,2050.0
64.55497382198953,306.25,2074.0
64.55497382198953,307.5,2074.0
64.55497382198953,308.75,2050.0
64.55497382198953,310.0,2050.0
64.55497382198953,311.25,2050.0
64.55497382198953,312.5,2039.0
64.55497382198953,313.75,2039.0
64.55497382198953,315.0,2036.0
64.55497382198953,316.25,2036.0
64.55497382198953,317.5,2036.0
64.55497382198953,318.75,2036.0
64.55497382198953,320.0,2036.0
64.55497382198953,321.25,2036.0
64.55497382198953,322.5,2036.0
64.55497382198953,323.75,2036.0
64.55497382198953,325.0,2082.0
64.55497382198953,326.25,2086.0
64.55497382198953,327.5,2092.0
64.55497382198953,328.75,
64.55497382198953,330.0,
64.55497382198953,331.25,
64.55497382198953,332.5,
64.55497382198953,333.75,
64.55497382198953,335.0,
64.55497382198953,336.25,
64.55497382198953,337.5,2036.0
64.55497382198953,338.75,2036.0
64.55497382198953,340.0,2036.0
64.55497382198953,341.25,2036.0
64.55497382198953,342.5,2036.0
64.55497382198953,343.75,2036.0
64.55497382198953,345.0,2036.0
64.55497382198953,346.25,
64.55497382198953,347.5,
64.55497382198953,348.75,
64.55497382198953,350.0,
64.55497382198953,351.25,
64.55497382198953,352.5,
64.55497382198953,353.75,
64.55497382198953,355.0,
64.55497382198953,356.25,
64.55497382198953,357.5,
64.55497382198953,358.75,
65.49738219895289,0.0,
65.49738219895289,1.25,
65.49738219895289,2.5,
65.49738219895289,3.75,
65.49738219895289,5.0,
65.49738219895289,6.25,
65.49738219895289,7.5,
65.49738219895289,8.75,
65.49738219895289,10.0,
65.49738219895289,11.25,
65.49738219895289,12.5,2060.0
65.49738219895289,13.75,2035.0
65.49738219895289,15.0,2035.0
65.49738219895289,16.25,2035.0
65.49738219895289,17.5,2035.0
65.49738219895289,18.75,2035.0
65.49738219895289,20.0,2035.0
65.49738219895289,21.25,2035.0
65.49738219895289,22.5,2035.0
65.49738219895289,23.75,2035.0
65.49738219895289,25.0,2035.0
65.49738219895289,26.25,2035.0
65.49738219895289,27.5,2035.0
65.49738219895289,28.75,2035.0
65.49738219895289,30.0,2035.0
65.49738219895289,31.25,2035.0
65.49738219895289,32.5,2046.0
65.49738219895289,33.75,2046.0
65.49738219895289,35.0,2035.0
65.49738219895289,36.25,2035.0
65.49738219895289,37.5,2035.0
65.49738219895289,38.75,2035.0
65.49738219895289,40.0,2035.0
65.49738219895289,41.25,2035.0
65.49738219895289,42.5,2035.0
65.49738219895289,43.75,2035.0
65.49738219895289,45.0,2035.0
65.49738219895289,46.25,2035.0
65.49738219895289,47.5,2035.0
65.49738219895289,48.75,2035.0
65.49738219895289,50.0,2043.0
65.49738219895289,51.25,2043.0
65.49738219895289,52.5,2043.0
65.49738219895289,53.75,2043.0
65.49738219895289,55.0,2035.0
65.49738219895289,56.25,2035.0
65.49738219895289,57.5,2035.0
65.49738219895289,58.75,2035.0
65.49738219895289,60.0,2035.0
65.49738219895289,61.25,2035.0
65.49738219895289,62.5,2043.0
65.49738219895289,63.75,2043.0
65.49738219895289,65.0,2043.0
65.49738219895289,66.25,2043.0
65.49738219895289,67.5,2043.0
65.49738219895289,68.75,2043.0
65.49738219895289,70.0,2043.0
65.49738219895289,71.25,2043.0
65.49738219895289,72.5,2043.0
65.49738219895289,73.75,2043.0
65.49738219895289,75.0,2043.0
65.49738219895289,76.25,2041.0
65.49738219895289,77.5,2041.0
65.49738219895289,78.75,2041.0
65.49738219895289,80.0,2041.0
65.49738219895289,81.25,2041.0
65.49738219895289,82.5,2041.0
65.49738219895289,83.75,2041.0
65.49738219895289,85.0,2041.0
65.49738219895289,86.25,2041.0
65.49738219895289,87.5,2041.0
65.49738219895289,88.75,2041.0
65.49738219895289,90.0,2041.0
65.49738219895289,91.25,2041.0
65.49738219895289,92.5,2041.0
65.49738219895289,93.75,2041.0
65.49738219895289,95.0,2041.0
65.49738219895289,96.25,2041.0
65.49738219895289,97.5,2041.0
65.49738219895289,98.75,2041.0
65.49738219895289,100.0,2041.0
65.49738219895289,101.25,2041.0
65.49738219895289,102.5,2041.0
65.49738219895289,103.75,2041.0
65.49738219895289,105.0,2041.0
65.49738219895289,106.25,2041.0
65.49738219895289,107.5,2041.0
65.49738219895289,108.75,2041.0
65.49738219895289,110.0,2041.0
65.49738219895289,111.25,2041.0
65.49738219895289,112.5,2041.0
65.49738219895289,113.75,2041.0
65.49738219895289,115.0,2041.0
65.49738219895289,116.25,2041.0
65.49738219895289,117.5,2043.0
65.49738219895289,118.75,2043.0
65.49738219895289,120.0,2043.0
65.49738219895289,121.25,2043.0
65.49738219895289,122.5,2043.0
65.49738219895289,123.75,2043.0
65.49738219895289,125.0,2043.0
65.49738219895289,126.25,2040.0
65.49738219895289,127.5,2040.0
65.49738219895289,128.75,2040.0
65.49738219895289,130.0,2040.0
65.49738219895289,131.25,2040.0
65.49738219895289,132.5,2040.0
65.49738219895289,133.75,2040.0
65.49738219895289,135.0,2040.0
65.49738219895289,136.25,2040.0
65.49738219895289,137.5,2040.0
65.49738219895289,138.75,2040.0
65.49738219895289,140.0,2040.0
65.49738219895289,141.25,2040.0
65.49738219895289,142.5,2040.0
65.49738219895289,143.75,2040.0
65.49738219895289,145.0,2040.0
65.49738219895289,146.25,2040.0
65.49738219895289,147.5,2040.0
65.49738219895289,148.75,2040.0
65.49738219895289,150.0,2040.0
65.49738219895289,151.25,2040.0
65.49738219895289,152.5,2040.0
65.49738219895289,153.75,2040.0
65.49738219895289,155.0,2040.0
65.49738219895289,156.25,2040.0
65.49738219895289,157.5,2040.0
65.49738219895289,158.75,2040.0
65.49738219895289,160.0,2040.0
65.49738219895289,161.25,2040.0
65.49738219895289,162.5,2040.0
65.49738219895289,163.75,2040.0
65.49738219895289,165.0,2040.0
65.49738219895289,166.25,2040.0
65.49738219895289,167.5,2040.0
65.49738219895289,168.75,2040.0
65.49738219895289,170.0,2040.0
65.49738219895289,171.25,2040.0
65.49738219895289,172.5,2040.0
65.49738219895289,173.75,2035.0
65.49738219895289,175.0,2035.0
65.49738219895289,176.25,2035.0
65.49738219895289,177.5,2035.0
65.49738219895289,178.75,2035.0
65.49738219895289,180.0,2035.0
65.49738219895289,181.25,2035.0
65.49738219895289,182.5,2035.0
65.49738219895289,183.75,2035.0
65.49738219895289,185.0,2035.0
65.49738219895289,186.25,2035.0
65.49738219895289,187.5,2035.0
65.49738219895289,188.75,2035.0
65.49738219895289,190.0,2035.0
65.49738219895289,191.25,2035.0
65.49738219895289,192.5,2035.0
65.49738219895289,193.75,2035.0
65.49738219895289,195.0,2035.0
65.49738219895289,196.25,2035.0
65.49738219895289,197.5,2035.0
65.49738219895289,198.75,2035.0
65.49738219895289,200.0,2035.0
65.49738219895289,201.25,2035.0
65.49738219895289,202.5,2035.0
65.49738219895289,203.75,2035.0
65.49738219895289,205.0,2035.0
65.49738219895289,206.25,2035.0
65.49738219895289,207.5,2035.0
65.49738219895289,208.75,2035.0
65.49738219895289,210.0,2035.0
65.49738219895289,211.25,2035.0
65.49738219895289,212.5,2035.0
65.49738219895289,213.75,2035.0
65.49738219895289,215.0,2038.0
65.49738219895289,216.25,2048.0
65.49738219895289,217.5,2039.0
65.49738219895289,218.75,2039.0
65.49738219895289,220.0,2039.0
65.49738219895289,221.25,2048.0
65.49738219895289,222.5,2048.0
65.49738219895289,223.75,2045.0
65.49738219895289,225.0,2045.0
65.49738219895289,226.25,2038.0
65.49738219895289,227.5,2038.0
65.49738219895289,228.75,2038.0
65.49738219895289,230.0,2038.0
65.49738219895289,231.25,2045.0
65.49738219895289,232.5,2045.0
65.49738219895289,233.75,2045.0
65.49738219895289,235.0,2040.0
65.49738219895289,236.25,2040.0
65.49738219895289,237.5,2040.0
65.49738219895289,238.75,2040.0
65.49738219895289,240.0,2040.0
65.49738219895289,241.25,2040.0
65.49738219895289,242.5,2040.0
65.49738219895289,243.75,2040.0
65.49738219895289,245.0,2040.0
65.49738219895289,246.25,2040.0
65.49738219895289,247.5,2040.0
65.49738219895289,248.75,2040.0
65.49738219895289,250.0,2040.0
65.49738219895289,251.25,2040.0
65.49738219895289,252.5,2040.0
65.49738219895289,253.75,2036.0
65.49738219895289,255.0,2036.0
65.49738219895289,256.25,2036.0
65.49738219895289,257.5,2036.0
65.49738219895289,258.75,2036.0
65.49738219895289,260.0,2036.0
65.49738219895289,261.25,2036.0
65.49738219895289,262.5,2036.0
65.49738219895289,263.75,2036.0
65.49738219895289,265.0,2036.0
65.49738219895289,266.25,2036.0
65.49738219895289,267.5,2036.0
65.49738219895289,268.75,2035.0
65.49738219895289,270.0,2035.0
65.49738219895289,271.25,2035.0
65.49738219895289,272.5,2035.0
65.49738219895289,273.75,2035.0
65.49738219895289,275.0,2035.0
65.49738219895289,276.25,2036.0
65.49738219895289,277.5,2036.0
65.49738219895289,278.75,2036.0
65.49738219895289,280.0,2036.0
65.49738219895289,281.25,2036.0
65.49738219895289,282.5,2036.0
65.49738219895289,283.75,2036.0
65.49738219895289,285.0,2036.0
65.49738219895289,286.25,2036.0
65.49738219895289,287.5,2036.0
65.49738219895289,288.75,2036.0
65.49738219895289,290.0,2036.0
65.49738219895289,291.25,2036.0
65.49738219895289,292.5,2036.0
65.49738219895289,293.75,2036.0
65.49738219895289,295.0,2036.0
65.49738219895289,296.25,2036.0
65.49738219895289,297.5,2036.0
65.49738219895289,298.75,2036.0
65.49738219895289,300.0,2036.0
65.49738219895289,301.25,2039.0
65.49738219895289,302.5,2039.0
65.49738219895289,303.75,2048.0
65.49738219895289,305.0,2050.0
65.49738219895289,306.25,2050.0
65.49738219895289,307.5,2050.0
65.49738219895289,308.75,2050.0
65.49738219895289,310.0,2050.0
65.49738219895289,311.25,2039.0
65.49738219895289,312.5,2039.0
65.49738219895289,313.75,2036.0
65.49738219895289,315.0,2036.0
65.49738219895289,316.25,2036.0
65.49738219895289,317.5,2036.0
65.49738219895289,318.75,2036.0
65.49738219895289,320.0,2036.0
65.49738219895289,321.25,2036.0
65.49738219895289,322.5,2036.0
65.49738219895289,323.75,2036.0
65.49738219895289,325.0,2036.0
65.49738219895289,326.25,2036.0
65.49738219895289,327.5,2036.0
65.49738219895289,328.75,2036.0
65.49738219895289,330.0,2036.0
65.49738219895289,331.25,2036.0
65.49738219895289,332.5,2036.0
65.49738219895289,333.75,2036.0
65.49738219895289,335.0,2036.0
65.49738219895289,336.25,2036.0
65.49738219895289,337.5,2036.0
65.49738219895289,338.75,2036.0
65.49738219895289,340.0,2036.0
65.49738219895289,341.25,2036.0
65.49738219895289,342.5,2036.0
65.49738219895289,343.75,2036.0
65.49738219895289,345.0,2036.0
65.49738219895289,346.25,2036.0
65.49738219895289,347.5,2052.0
65.49738219895289,348.75,
65.49738219895289,350.0,
65.49738219895289,351.25,
65.49738219895289,352.5,
65.49738219895289,353.75,
65.49738219895289,355.0,
65.49738219895289,356.25,
65.49738219895289,357.5,
65.49738219895289,358.75,
66.43979057591622,0.0,
66.43979057591622,1.25,
66.43979057591622,2.5,
66.43979057591622,3.75,
66.43979057591622,5.0,
66.43979057591622,6.25,
66.43979057591622,7.5,
66.43979057591622,8.75,
66.43979057591622,10.0,
66.43979057591622,11.25,
66.43979057591622,12.5,2079.0
66.43979057591622,13.75,2035.0
66.43979057591622,15.0,2035.0
66.43979057591622,16.25,2035.0
66.43979057591622,17.5,2035.0
66.43979057591622,18.75,2035.0
66.43979057591622,20.0,2035.0
66.43979057591622,21.25,2035.0
66.43979057591622,22.5,2035.0
66.43979057591622,23.75,2035.0
66.43979057591622,25.0,2035.0
66.43979057591622,26.25,2035.0
66.43979057591622,27.5,2035.0
66.43979057591622,28.75,2035.0
66.43979057591622,30.0,2035.0
66.43979057591622,31.25,2035.0
66.43979057591622,32.5,2046.0
66.43979057591622,33.75,2046.0
66.43979057591622,35.0,2046.0
66.43979057591622,36.25,2049.0
66.43979057591622,37.5,2049.0
66.43979057591622,38.75,2049.0
66.43979057591622,40.0,2049.0
66.43979057591622,41.25,2049.0
66.43979057591622,42.5,2035.0
66.43979057591622,43.75,2035.0
66.43979057591622,45.0,2035.0
66.43979057591622,46.25,2035.0
66.43979057591622,47.5,2035.0
66.43979057591622,48.75,2035.0
66.43979057591622,50.0,2035.0
66.43979057591622,51.25,2035.0
66.43979057591622,52.5,2035.0
66.43979057591622,53.75,2035.0
66.43979057591622,55.0,2035.0
66.43979057591622,56.25,2035.0
66.43979057591622,57.5,2035.0
66.43979057591622,58.75,2035.0
66.43979057591622,60.0,2035.0
66.43979057591622,61.25,2035.0
66.43979057591622,62.5,2035.0
66.43979057591622,63.75,2035.0
66.43979057591622,65.0,2043.0
66.43979057591622,66.25,2043.0
66.43979057591622,67.5,2043.0
66.43979057591622,68.75,2043.0
66.43979057591622,70.0,2043.0
66.43979057591622,71.25,2043.0
66.43979057591622,72.5,2043.0
66.43979057591622,73.75,2053.0
66.43979057591622,75.0,2053.0
66.43979057591622,76.25,2053.0
66.43979057591622,77.5,2041.0
66.43979057591622,78.75,2041.0
66.43979057591622,80.0,2041.0
66.43979057591622,81.25,2041.0
66.43979057591622,82.5,2041.0
66.43979057591622,83.75,2041.0
66.43979057591622,85.0,2041.0
66.43979057591622,86.25,2041.0
66.43979057591622,87.5,2041.0
66.43979057591622,88.75,2041.0
66.43979057591622,90.0,2041.0
66.43979057591622,91.25,2041.0
66.43979057591622,92.5,2041.0
66.43979057591622,93.75,2041.0
66.43979057591622,95.0,2041.0
66.43979057591622,96.25,2041.0
66.43979057591622,97.5,2041.0
66.43979057591622,98.75,2041.0
66.43979057591622,100.0,2041.0
66.43979057591622,101.25,2041.0
66.43979057591622,102.5,2041.0
66.43979057591622,103.75,2041.0
66.43979057591622,105.0,2041.0
66.43979057591622,106.25,2041.0
66.43979057591622,107.5,2041.0
66.43979057591622,108.75,2041.0
66.43979057591622,110.0,2041.0
66.43979057591622,111.25,2041.0
66.43979057591622,112.5,2041.0
66.43979057591622,113.75,2041.0
66.43979057591622,115.0,2041.0
66.43979057591622,116.25,2043.0
66.43979057591622,117.5,2043.0
66.43979057591622,118.75,2043.0
66.43979057591622,120.0,2043.0
66.43979057591622,121.25,2043.0
66.43979057591622,122.5,2043.0
66.43979057591622,123.75,2043.0
66.43979057591622,125.0,2040.0
66.43979057591622,126.25,2040.0
66.43979057591622,127.5,2040.0
66.43979057591622,128.75,2040.0
66.43979057591622,130.0,2040.0
66.43979057591622,131.25,2040.0
66.43979057591622,132.5,2040.0
66.43979057591622,133.75,2040.0
66.43979057591622,135.0,2040.0
66.43979057591622,136.25,2040.0
66.43979057591622,137.5,2040.0
66.43979057591622,138.75,2040.0
66.43979057591622,140.0,2040.0
66.43979057591622,141.25,2040.0
66.43979057591622,142.5,2040.0
66.43979057591622,143.75,2040.0
66.43979057591622,145.0,2040.0
66.43979057591622,146.25,2040.0
66.43979057591622,147.5,2040.0
66.43979057591622,148.75,2040.0
66.43979057591622,150.0,2040.0
66.43979057591622,151.25,2040.0
66.43979057591622,152.5,2040.0
66.43979057591622,153.75,2040.0
66.43979057591622,155.0,2040.0
66.43979057591622,156.25,2040.0
66.43979057591622,157.5,2040.0
66.43979057591622,158.75,2040.0
66.43979057591622,160.0,2040.0
66.43979057591622,161.25,2040.0
66.43979057591622,162.5,2040.0
66.43979057591622,163.75,2040.0
66.43979057591622,165.0,2040.0
66.43979057591622,166.25,2040.0
66.43979057591622,167.5,2040.0
66.43979057591622,168.75,2040.0
66.43979057591622,170.0,2040.0
66.43979057591622,171.25,2040.0
66.43979057591622,172.5,2040.0
66.43979057591622,173.75,2040.0
66.43979057591622,175.0,2040.0
66.43979057591622,176.25,2035.0
66.43979057591622,177.5,2035.0
66.43979057591622,178.75,2035.0
66.43979057591622,180.0,2035.0
66.43979057591622,181.25,2035.0
66.43979057591622,182.5,2035.0
66.43979057591622,183.75,2035.0
66.43979057591622,185.0,2035.0
66.43979057591622,186.25,2035.0
66.43979057591622,187.5,2035.0
66.43979057591622,188.75,2035.0
66.43979057591622,190.0,2035.0
66.43979057591622,191.25,2035.0
66.43979057591622,192.5,2035.0
66.43979057591622,193.75,2035.0
66.43979057591622,195.0,2035.0
66.43979057591622,196.25,2035.0
66.43979057591622,197.5,2035.0
66.43979057591622,198.75,2035.0
66.43979057591622,200.0,2035.0
66.43979057591622,201.25,2035.0
66.43979057591622,202.5,2035.0
66.43979057591622,203.75,2035.0
66.43979057591622,205.0,2035.0
66.43979057591622,206.25,2035.0
66.43979057591622,207.5,2035.0
66.43979057591622,208.75,2035.0
66.43979057591622,210.0,2048.0
66.43979057591622,211.25,2048.0
66.43979057591622,212.5,2048.0
66.43979057591622,213.75,2048.0
66.43979057591622,215.0,2048.0
66.43979057591622,216.25,2048.0
66.43979057591622,217.5,2048.0
66.43979057591622,218.75,2048.0
66.43979057591622,220.0,2048.0
66.43979057591622,221.25,2048.0
66.43979057591622,222.5,2045.0
66.43979057591622,223.75,2045.0
66.43979057591622,225.0,2045.0
66.43979057591622,226.25,2045.0
66.43979057591622,227.5,2045.0
66.43979057591622,228.75,2045.0
66.43979057591622,230.0,2045.0
66.43979057591622,231.25,2045.0
66.43979057591622,232.5,2040.0
66.43979057591622,233.75,2040.0
66.43979057591622,235.0,2040.0
66.43979057591622,236.25,2040.0
66.43979057591622,237.5,2040.0
66.43979057591622,238.75,2040.0
66.43979057591622,240.0,2040.0
66.43979057591622,241.25,2040.0
66.43979057591622,242.5,2040.0
66.43979057591622,243.75,2040.0
66.43979057591622,245.0,2040.0
66.43979057591622,246.25,2040.0
66.43979057591622,247.5,2040.0
66.43979057591622,248.75,2040.0
66.43979057591622,250.0,2040.0
66.43979057591622,251.25,2036.0
66.43979057591622,252.5,2036.0
66.43979057591622,253.75,2036.0
66.43979057591622,255.0,2036.0
66.43979057591622,256.25,2036.0
66.43979057591622,257.5,2036.0
66.43979057591622,258.75,2036.0
66.43979057591622,260.0,2036.0
66.43979057591622,261.25,2036.0
66.43979057591622,262.5,2036.0
66.43979057591622,263.75,2036.0
66.43979057591622,265.0,2036.0
66.43979057591622,266.25,2035.0
66.43979057591622,267.5,2035.0
66.43979057591622,268.75,2035.0
66.43979057591622,270.0,2035.0
66.43979057591622,271.25,2035.0
66.43979057591622,272.5,2035.0
66.43979057591622,273.75,2035.0
66.43979057591622,275.0,2035.0
66.43979057591622,276.25,2035.0
66.43979057591622,277.5,2036.0
66.43979057591622,278.75,2036.0
66.43979057591622,280.0,2036.0
66.43979057591622,281.25,2036.0
66.43979057591622,282.5,2036.0
66.43979057591622,283.75,2036.0
66.43979057591622,285.0,2036.0
66.43979057591622,286.25,2036.0
66.43979057591622,287.5,2036.0
66.43979057591622,288.75,2036.0
66.43979057591622,290.0,2036.0
66.43979057591622,291.25,2036.0
66.43979057591622,292.5,2036.0
66.43979057591622,293.75,2036.0
66.43979057591622,295.0,2036.0
66.43979057591622,296.25,2036.0
66.43979057591622,297.5,2036.0
66.43979057591622,298.75,2036.0
66.43979057591622,300.0,2036.0
66.43979057591622,301.25,2039.0
66.43979057591622,302.5,2039.0
66.43979057591622,303.75,2048.0
66.43979057591622,305.0,2050.0
66.43979057591622,306.25,2050.0
66.43979057591622,307.5,2036.0
66.43979057591622,308.75,2036.0
66.43979057591622,310.0,2050.0
66.43979057591622,311.25,2039.0
66.43979057591622,312.5,2036.0
66.43979057591622,313.75,2036.0
66.43979057591622,315.0,2036.0
66.43979057591622,316.25,2036.0
66.43979057591622,317.5,2036.0
66.43979057591622,318.75,2036.0
66.43979057591622,320.0,2036.0
66.43979057591622,321.25,2036.0
66.43979057591622,322.5,2036.0
66.43979057591622,323.75,2036.0
66.43979057591622,325.0,2036.0
66.43979057591622,326.25,2036.0
66.43979057591622,327.5,2036.0
66.43979057591622,328.75,2036.0
66.43979057591622,330.0,2036.0
66.43979057591622,331.25,2036.0
66.43979057591622,332.5,2036.0
66.43979057591622,333.75,2036.0
66.43979057591622,335.0,2036.0
66.43979057591622,336.25,2036.0
66.43979057591622,337.5,2036.0
66.43979057591622,338.75,2036.0
66.43979057591622,340.0,2036.0
66.43979057591622,341.25,2036.0
66.43979057591622,342.5,2036.0
66.43979057591622,343.75,2036.0
66.43979057591622,345.0,2036.0
66.43979057591622,346.25,2036.0
66.43979057591622,347.5,2036.0
66.43979057591622,348.75,2052.0
66.43979057591622,350.0,2052.0
66.43979057591622,351.25,2052.0
66.43979057591622,352.5,2060.0
66.43979057591622,353.75,
66.43979057591622,355.0,
66.43979057591622,356.25,
66.43979057591622,357.5,
66.43979057591622,358.75,
67.38219895287958,0.0,2079.0
67.38219895287958,1.25,2079.0
67.38219895287958,2.5,
67.38219895287958,3.75,
67.38219895287958,5.0,
67.38219895287958,6.25,
67.38219895287958,7.5,
67.38219895287958,8.75,
67.38219895287958,10.0,
67.38219895287958,11.25,
67.38219895287958,12.5,2079.0
67.38219895287958,13.75,2060.0
67.38219895287958,15.0,2035.0
67.38219895287958,16.25,2035.0
67.38219895287958,17.5,2035.0
67.38219895287958,18.75,2035.0
67.38219895287958,20.0,2035.0
67.38219895287958,21.25,2035.0
67.38219895287958,22.5,2035.0
67.38219895287958,23.75,2035.0
67.38219895287958,25.0,2035.0
67.38219895287958,26.25,2035.0
67.38219895287958,27.5,2035.0
67.38219895287958,28.75,2035.0
67.38219895287958,30.0,2035.0
67.38219895287958,31.25,2035.0
67.38219895287958,32.5,2049.0
67.38219895287958,33.75,2049.0
67.38219895287958,35.0,2049.0
67.38219895287958,36.25,2049.0
67.38219895287958,37.5,2049.0
67.38219895287958,38.75,2049.0
67.38219895287958,40.0,2044.0
67.38219895287958,41.25,2044.0
67.38219895287958,42.5,2044.0
67.38219895287958,43.75,2035.0
67.38219895287958,45.0,2035.0
67.38219895287958,46.25,2035.0
67.38219895287958,47.5,2035.0
67.38219895287958,48.75,2035.0
67.38219895287958,50.0,2035.0
67.38219895287958,51.25,2035.0
67.38219895287958,52.5,2035.0
67.38219895287958,53.75,2035.0
67.38219895287958,55.0,2035.0
67.38219895287958,56.25,2035.0
67.38219895287958,57.5,2035.0
67.38219895287958,58.75,2035.0
67.38219895287958,60.0,2035.0
67.38219895287958,61.25,2035.0
67.38219895287958,62.5,2035.0
67.38219895287958,63.75,2035.0
67.38219895287958,65.0,2035.0
67.38219895287958,66.25,2035.0
67.38219895287958,67.5,2043.0
67.38219895287958,68.75,2043.0
67.38219895287958,70.0,2043.0
67.38219895287958,71.25,2043.0
67.38219895287958,72.5,2043.0
67.38219895287958,73.75,2043.0
67.38219895287958,75.0,2053.0
67.38219895287958,76.25,2053.0
67.38219895287958,77.5,2053.0
67.38219895287958,78.75,2053.0
67.38219895287958,80.0,2041.0
67.38219895287958,81.25,2041.0
67.38219895287958,82.5,2041.0
67.38219895287958,83.75,2041.0
67.38219895287958,85.0,2041.0
67.38219895287958,86.25,2041.0
67.38219895287958,87.5,2041.0
67.38219895287958,88.75,2041.0
67.38219895287958,90.0,2041.0
67.38219895287958,91.25,2041.0
67.38219895287958,92.5,2041.0
67.38219895287958,93.75,2041.0
67.38219895287958,95.0,2041.0
67.38219895287958,96.25,2041.0
67.38219895287958,97.5,2041.0
67.38219895287958,98.75,2041.0
67.38219895287958,100.0,2041.0
67.38219895287958,101.25,2041.0
67.38219895287958,102.5,2041.0
67.38219895287958,103.75,2041.0
67.38219895287958,105.0,2041.0
67.38219895287958,106.25,2041.0
67.38219895287958,107.5,2041.0
67.38219895287958,108.75,2041.0
67.38219895287958,110.0,2041.0
67.38219895287958,111.25,2041.0
67.38219895287958,112.5,2041.0
67.38219895287958,113.75,2043.0
67.38219895287958,115.0,2043.0
67.38219895287958,116.25,2043.0
67.38219895287958,117.5,2043.0
67.38219895287958,118.75,2043.0
67.38219895287958,120.0,2043.0
67.38219895287958,121.25,2043.0
67.38219895287958,122.5,2040.0
67.38219895287958,123.75,2040.0
67.38219895287958,125.0,2040.0
67.38219895287958,126.25,2040.0
67.38219895287958,127.5,2040.0
67.38219895287958,128.75,2040.0
67.38219895287958,130.0,2040.0
67.38219895287958,131.25,2040.0
67.38219895287958,132.5,2040.0
67.38219895287958,133.75,2040.0
67.38219895287958,135.0,2040.0
67.38219895287958,136.25,2040.0
67.38219895287958,137.5,2040.0
67.38219895287958,138.75,2040.0
67.38219895287958,140.0,2040.0
67.38219895287958,141.25,2040.0
67.38219895287958,142.5,2040.0
67.38219895287958,143.75,2040.0
67.38219895287958,145.0,2040.0
67.38219895287958,146.25,2040.0
67.38219895287958,147.5,2040.0
67.38219895287958,148.75,2040.0
67.38219895287958,150.0,2040.0
67.38219895287958,151.25,2040.0
67.38219895287958,152.5,2040.0
67.38219895287958,153.75,2040.0
67.38219895287958,155.0,2040.0
67.38219895287958,156.25,2040.0
67.38219895287958,157.5,2040.0
67.38219895287958,158.75,2040.0
67.38219895287958,160.0,2040.0
67.38219895287958,161.25,2040.0
67.38219895287958,162.5,2040.0
67.38219895287958,163.75,2040.0
67.38219895287958,165.0,2040.0
67.38219895287958,166.25,2040.0
67.38219895287958,167.5,2040.0
67.38219895287958,168.75,2040.0
67.38219895287958,170.0,2039.0
67.38219895287958,171.25,2039.0
67.38219895287958,172.5,2035.0
67.38219895287958,173.75,2040.0
67.38219895287958,175.0,2035.0
67.38219895287958,176.25,2035.0
67.38219895287958,177.5,2035.0
67.38219895287958,178.75,2035.0
67.38219895287958,180.0,2035.0
67.38219895287958,181.25,2035.0
67.38219895287958,182.5,2035.0
